2022-06-12 02:13:46,433 [http-nio-0.0.0.0-9090-exec-7] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][e1776640-8876-417d-b364-a72b534f0160][394b9f73-57ce-a9e5-e74e-45f155dbdd2b] Session is opened
2022-06-12 02:13:46,454 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [394b9f73-57ce-a9e5-e74e-45f155dbdd2b] Session is closed
2022-06-12 02:13:47,431 [TB-Scheduling-2] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [6], regularQueryInvocationTime = [27], dynamicQueryCnt = [1] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [3], alarmQueryInvocationTime = [3]
2022-06-12 02:13:49,253 [http-nio-0.0.0.0-9090-exec-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][64a97649-05c0-4c64-b82d-77db2b02103c][c1c5cd6e-c45a-f61c-2d8a-92d94d6baeff] Session is opened
2022-06-12 02:13:49,283 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [c1c5cd6e-c45a-f61c-2d8a-92d94d6baeff] Session is closed
2022-06-12 02:13:52,665 [http-nio-0.0.0.0-9090-exec-7] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][92b21118-fb9f-45b1-8045-7693eae4b2fa][62d41938-fc2b-4a67-84ff-2523d13aec61] Session is opened
2022-06-12 02:13:52,698 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [62d41938-fc2b-4a67-84ff-2523d13aec61] Session is closed
2022-06-12 02:13:55,986 [http-nio-0.0.0.0-9090-exec-2] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][e1415dbb-e481-4120-a95c-a50d164f9c2e][4390ac24-9263-7414-b8f9-15def14fe5c8] Session is opened
2022-06-12 02:13:56,082 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [4390ac24-9263-7414-b8f9-15def14fe5c8] Session is closed
2022-06-12 02:13:57,433 [TB-Scheduling-1] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [6], regularQueryInvocationTime = [53], dynamicQueryCnt = [1] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [3], alarmQueryInvocationTime = [7]
